policy,condition,seed,task_idx,category,n_available_tools,n_required_tools,n_tool_calls,required_tool_recall,required_tool_hit,all_required_tools_hit,mean_latency_ms,total_latency_ms,timeout_rate,timeout_events,proxy_utility
qwen_no_latency,normal,3,26,Single-Tool,3,3,2,0.6666666666666666,1.0,0.0,231.88833950579544,463.7766790115909,0.0,0,0.6527533662963189
qwen_no_latency,normal,3,27,Single-Tool,4,3,3,1.0,1.0,1.0,823.0443383031834,2469.13301490955,0.0,0,0.9259260095527135
qwen_no_latency,normal,3,28,Single-Tool,6,5,3,0.6,1.0,0.0,325.6581486267501,976.9744458802503,0.0,0,0.5706907666235925
qwen_no_latency,normal,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,768.4827862792324,3842.413931396162,0.0,0,0.8847275820581151
qwen_no_latency,normal,3,30,Single-Tool,5,1,2,1.0,1.0,1.0,623.5025314677753,1247.0050629355505,0.0,0,0.9625898481119335
qwen_no_latency,normal,3,31,Single-Tool,6,4,3,0.5,1.0,0.0,698.4338286829125,2095.3014860487374,0.0,0,0.43714095541853787
qwen_latency,normal,3,0,Single-Tool,8,4,5,0.75,1.0,0.0,880.0354882588099,4400.1774412940495,0.0,0,0.6179946767611786
qwen_latency,normal,3,1,Single-Tool,4,2,2,1.0,1.0,1.0,228.77697414531588,457.55394829063175,0.0,0,0.9862733815512811
qwen_latency,normal,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,1106.0079401163166,4424.031760465266,0.0,0,0.867279047186042
qwen_latency,normal,3,3,Single-Tool,3,2,2,1.0,1.0,1.0,496.2193960718324,992.4387921436648,0.0,0,0.9702268362356901
qwen_latency,normal,3,4,Single-Tool,5,5,3,0.6,1.0,0.0,671.1471575177735,2013.4414725533204,0.0,0,0.5395967558234004
qwen_latency,normal,3,5,Single-Tool,6,3,3,1.0,1.0,1.0,157.63353186286562,472.9005955885969,0.0,0,0.9858129821323421
qwen_latency,normal,3,6,Single-Tool,7,2,2,1.0,1.0,1.0,201.60852054520132,403.21704109040263,0.0,0,0.987903488767288
qwen_latency,normal,3,7,Single-Tool,4,2,3,0.5,1.0,0.0,1064.0539584776268,3192.16187543288,0.0,0,0.40423514373701364
qwen_latency,normal,3,8,Single-Tool,3,2,2,1.0,1.0,1.0,520.4274452214837,1040.8548904429674,0.0,0,0.968774353286711
qwen_latency,normal,3,9,Single-Tool,10,3,3,1.0,1.0,1.0,160.08100391551434,480.243011746543,0.0,0,0.9855927096476037
qwen_latency,normal,3,10,Single-Tool,5,2,3,1.0,1.0,1.0,483.9673077044961,1451.9019231134882,0.0,0,0.9564429423065953
qwen_latency,normal,3,11,Single-Tool,7,2,2,0.5,1.0,0.0,609.5310538137919,1219.0621076275838,0.0,0,0.4634281367711725
qwen_latency,normal,3,12,Single-Tool,9,6,8,1.0,1.0,1.0,403.76336861955133,3230.1069489564106,0.0,0,0.9030967915313077
qwen_latency,normal,3,13,Single-Tool,4,2,3,1.0,1.0,1.0,606.5729395586085,1819.7188186758256,0.0,0,0.9454084354397252
qwen_latency,normal,3,14,Single-Tool,5,1,1,1.0,1.0,1.0,139.881911252183,139.881911252183,0.0,0,0.9958035426624345
qwen_latency,normal,3,15,Single-Tool,4,4,3,0.75,1.0,0.0,177.17991140001746,531.5397342000524,0.0,0,0.7340538079739984
qwen_latency,normal,3,16,Single-Tool,5,1,1,1.0,1.0,1.0,256.15164735923383,256.15164735923383,0.0,0,0.992315450579223
qwen_latency,normal,3,17,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,125.76078284532224,251.52156569064448,0.0,0,0.6591210196959473
qwen_latency,normal,3,18,Single-Tool,7,2,2,1.0,1.0,1.0,218.98267343507896,437.96534687015793,0.0,0,0.9868610395938953
qwen_latency,normal,3,19,Single-Tool,5,5,4,0.8,1.0,0.0,622.806531215727,2491.226124862908,0.0,0,0.7252632162541128
qwen_latency,normal,3,20,Single-Tool,5,3,4,1.0,1.0,1.0,774.6500710754992,3098.600284301997,0.0,0,0.9070419914709401
qwen_latency,normal,3,21,Single-Tool,3,1,1,1.0,1.0,1.0,546.194208586063,546.194208586063,0.0,0,0.9836141737424181
qwen_latency,normal,3,22,Single-Tool,4,3,3,1.0,1.0,1.0,200.02626006831744,600.0787802049523,0.0,0,0.9819976365938514
qwen_latency,normal,3,23,Single-Tool,4,1,3,1.0,1.0,1.0,795.4790526168237,2386.437157850471,0.0,0,0.9284068852644859
qwen_latency,normal,3,24,Single-Tool,6,2,2,1.0,1.0,1.0,560.3220335150276,1120.644067030055,0.0,0,0.9663806779890983
qwen_latency,normal,3,25,Single-Tool,7,5,4,0.6,1.0,0.0,372.00606550947424,1488.024262037897,0.0,0,0.555359272138863
qwen_latency,normal,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,216.86938398350892,650.6081519505268,0.0,0,0.9804817554414842
qwen_latency,normal,3,27,Single-Tool,4,3,3,1.0,1.0,1.0,810.6676390775536,2432.002917232661,0.0,0,0.9270399124830202
qwen_latency,normal,3,28,Single-Tool,6,5,3,0.6,1.0,0.0,361.6982800625219,1085.0948401875658,0.0,0,0.567447154794373
qwen_latency,normal,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,696.1641138157097,3480.8205690785485,0.0,0,0.8955753829276436
qwen_latency,normal,3,30,Single-Tool,5,1,2,1.0,1.0,1.0,644.0959015776381,1288.1918031552761,0.0,0,0.9613542459053417
qwen_latency,normal,3,31,Single-Tool,6,4,4,0.75,1.0,0.0,667.8560526407648,2671.424210563059,0.0,0,0.6698572736831082
random,degraded_2x,3,0,Single-Tool,8,4,8,1.0,1.0,1.0,1244.9552170577035,9959.641736461628,0.0,0,0.7012107479061511
random,degraded_2x,3,1,Single-Tool,4,2,4,1.0,1.0,1.0,1419.827207208004,5679.308828832016,0.0,0,0.8296207351350395
random,degraded_2x,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,1863.6502911942753,7454.601164777101,0.0,0,0.776361965056687
random,degraded_2x,3,3,Single-Tool,3,2,3,1.0,1.0,1.0,1752.5998758728792,5257.799627618638,0.0,0,0.8422660111714408
random,degraded_2x,3,4,Single-Tool,5,5,5,1.0,1.0,1.0,1302.8280058401804,6514.140029200902,0.0,0,0.8045757991239729
random,degraded_2x,3,5,Single-Tool,6,3,6,1.0,1.0,1.0,956.2461706877248,5737.477024126349,0.0,0,0.8278756892762096
random,degraded_2x,3,6,Single-Tool,7,2,7,1.0,1.0,1.0,1499.106717869696,10493.747025087872,0.0,0,0.6851875892473638
random,degraded_2x,3,7,Single-Tool,4,2,4,1.0,1.0,1.0,1429.2105851765662,5716.842340706265,0.0,0,0.8284947297788121
random,degraded_2x,3,8,Single-Tool,3,2,3,1.0,1.0,1.0,1699.3160954427922,5097.9482863283765,0.0,0,0.8470615514101487
random,degraded_2x,3,9,Single-Tool,10,3,8,0.6666666666666666,1.0,0.0,1013.7902092671927,8110.321674137542,0.0,0,0.4233570164425404
random,degraded_2x,3,10,Single-Tool,5,2,5,1.0,1.0,1.0,1273.6504569826009,6368.252284913005,0.0,0,0.8089524314526099
random,degraded_2x,3,11,Single-Tool,7,2,7,1.0,1.0,1.0,1492.5009064730687,10447.50634531148,0.0,0,0.6865748096406556
random,degraded_2x,3,12,Single-Tool,9,6,8,0.8333333333333334,1.0,0.0,756.3030927735946,6050.424742188757,0.0,0,0.6518205910676707
random,degraded_2x,3,13,Single-Tool,4,2,4,1.0,1.0,1.0,1068.185877205936,4272.743508823744,0.0,0,0.8718176947352877
random,degraded_2x,3,14,Single-Tool,5,1,5,1.0,1.0,1.0,258.0130181265373,1290.0650906326866,0.0,0,0.9612980472810194
random,degraded_2x,3,15,Single-Tool,4,4,4,1.0,1.0,1.0,634.270297726613,2537.081190906452,0.0,0,0.9238875642728065
random,degraded_2x,3,16,Single-Tool,5,1,5,1.0,1.0,1.0,1064.256090177871,5321.280450889356,0.0,0,0.8403615864733194
random,degraded_2x,3,17,Single-Tool,5,3,5,1.0,1.0,1.0,252.75772612111547,1263.7886306055773,0.0,0,0.9620863410818327
random,degraded_2x,3,18,Single-Tool,7,2,7,1.0,1.0,1.0,1059.4896271709733,7416.427390196813,0.0,0,0.7775071782940957
random,degraded_2x,3,19,Single-Tool,5,5,5,1.0,1.0,1.0,1359.328491278727,6796.642456393634,0.0,0,0.796100726308191
random,degraded_2x,3,20,Single-Tool,5,3,5,1.0,1.0,1.0,1547.4965050610385,7737.482525305193,0.0,0,0.7678755242408442
random,degraded_2x,3,21,Single-Tool,3,1,3,1.0,1.0,1.0,1955.9343726538164,5867.803117961449,0.0,0,0.8239659064611565
random,degraded_2x,3,22,Single-Tool,4,3,4,1.0,1.0,1.0,589.8301309175176,2359.3205236700705,0.0,0,0.9292203842898978
random,degraded_2x,3,23,Single-Tool,4,1,4,1.0,1.0,1.0,1164.9688331185603,4659.875332474241,0.0,0,0.8602037400257727
random,degraded_2x,3,24,Single-Tool,6,2,6,1.0,1.0,1.0,570.4541823649739,3422.7250941898433,0.0,0,0.8973182471743048
random,degraded_2x,3,25,Single-Tool,7,5,7,1.0,1.0,1.0,877.380176379194,6141.661234654358,0.0,0,0.8157501629603693
random,degraded_2x,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,425.095655135513,1275.2869654065391,0.0,0,0.9617413910378039
random,degraded_2x,3,27,Single-Tool,4,3,4,1.0,1.0,1.0,1443.7371681046989,5774.9486724187955,0.0,0,0.8267515398274361
random,degraded_2x,3,28,Single-Tool,6,5,6,1.0,1.0,1.0,1550.2308365566207,9301.385019339725,0.0,0,0.7209584494198082
random,degraded_2x,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,1438.6683513640367,7193.341756820183,0.0,0,0.7841997472953945
random,degraded_2x,3,30,Single-Tool,5,1,5,1.0,1.0,1.0,1724.1575994557202,8620.787997278601,0.0,0,0.741376360081642
random,degraded_2x,3,31,Single-Tool,6,4,6,1.0,1.0,1.0,1011.0825622462988,6066.495373477793,0.0,0,0.8180051387956662
latency_aware,degraded_2x,3,0,Single-Tool,8,4,8,1.0,1.0,1.0,1272.1449833936692,10177.159867149354,0.0,0,0.6946852039855194
latency_aware,degraded_2x,3,1,Single-Tool,4,2,4,1.0,1.0,1.0,1634.4960894490782,6537.984357796313,0.0,0,0.8038604692661107
latency_aware,degraded_2x,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,2235.8947154991397,8943.578861996559,0.0,0,0.7316926341401033
latency_aware,degraded_2x,3,3,Single-Tool,3,2,3,1.0,1.0,1.0,1388.3357473233661,4165.007241970098,0.0,0,0.8750497827408971
latency_aware,degraded_2x,3,4,Single-Tool,5,5,5,1.0,1.0,1.0,1368.8883938537372,6844.441969268686,0.0,0,0.7946667409219395
latency_aware,degraded_2x,3,5,Single-Tool,6,3,6,1.0,1.0,1.0,1089.4093352615903,6536.456011569541,0.0,0,0.8039063196529138
latency_aware,degraded_2x,3,6,Single-Tool,7,2,7,1.0,1.0,1.0,1457.4527494143351,10202.169245900346,0.0,0,0.6939349226229896
latency_aware,degraded_2x,3,7,Single-Tool,4,2,4,1.0,1.0,1.0,1560.7975305077273,6243.190122030909,0.0,0,0.8127042963390727
latency_aware,degraded_2x,3,8,Single-Tool,3,2,3,1.0,1.0,1.0,1859.0767525228055,5577.230257568416,0.0,0,0.8326830922729476
latency_aware,degraded_2x,3,9,Single-Tool,10,3,8,1.0,1.0,1.0,573.4912698738261,4587.930158990609,0.0,0,0.8623620952302817
latency_aware,degraded_2x,3,10,Single-Tool,5,2,5,1.0,1.0,1.0,1416.0826249240965,7080.413124620482,0.0,0,0.7875876062613856
latency_aware,degraded_2x,3,11,Single-Tool,7,2,7,1.0,1.0,1.0,1710.4176136027795,11972.923295219456,0.0,0,0.6408123011434164
latency_aware,degraded_2x,3,12,Single-Tool,9,6,8,0.8333333333333334,1.0,0.0,834.543475341618,6676.347802732944,0.0,0,0.633042899251345
latency_aware,degraded_2x,3,13,Single-Tool,4,2,4,1.0,1.0,1.0,1076.7234729737231,4306.8938918948925,0.0,0,0.8707931832431532
latency_aware,degraded_2x,3,14,Single-Tool,5,1,5,1.0,1.0,1.0,242.4140619300402,1212.070309650201,0.0,0,0.963637890710494
latency_aware,degraded_2x,3,15,Single-Tool,4,4,4,1.0,1.0,1.0,753.0588708203766,3012.2354832815063,0.0,0,0.9096329355015548
latency_aware,degraded_2x,3,16,Single-Tool,5,1,5,1.0,1.0,1.0,1148.365064646498,5741.8253232324905,0.0,0,0.8277452403030252
latency_aware,degraded_2x,3,17,Single-Tool,5,3,5,1.0,1.0,1.0,254.47973099726906,1272.3986549863453,0.0,0,0.9618280403504096
latency_aware,degraded_2x,3,18,Single-Tool,7,2,7,1.0,1.0,1.0,1214.7836566293267,8503.485596405288,0.0,0,0.7448954321078414
latency_aware,degraded_2x,3,19,Single-Tool,5,5,5,1.0,1.0,1.0,1191.619874982741,5958.099374913705,0.0,0,0.8212570187525888
latency_aware,degraded_2x,3,20,Single-Tool,5,3,5,1.0,1.0,1.0,1577.3282944913637,7886.6414724568185,0.0,0,0.7634007558262954
latency_aware,degraded_2x,3,21,Single-Tool,3,1,3,1.0,1.0,1.0,1682.5295300835423,5047.588590250627,0.0,0,0.8485723422924811
latency_aware,degraded_2x,3,22,Single-Tool,4,3,4,1.0,1.0,1.0,508.5918774772814,2034.3675099091256,0.0,0,0.9389689747027262
latency_aware,degraded_2x,3,23,Single-Tool,4,1,4,1.0,1.0,1.0,1301.0648414380867,5204.259365752347,0.0,0,0.8438722190274296
latency_aware,degraded_2x,3,24,Single-Tool,6,2,6,1.0,1.0,1.0,603.3010824679092,3619.806494807455,0.0,0,0.8914058051557764
latency_aware,degraded_2x,3,25,Single-Tool,7,5,7,1.0,1.0,1.0,882.095766397104,6174.670364779728,0.0,0,0.8147598890566081
latency_aware,degraded_2x,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,407.03577904424986,1221.1073371327495,0.0,0,0.9633667798860175
latency_aware,degraded_2x,3,27,Single-Tool,4,3,4,1.0,1.0,1.0,1418.7584585380741,5675.033834152297,0.0,0,0.8297489849754311
latency_aware,degraded_2x,3,28,Single-Tool,6,5,6,1.0,1.0,1.0,1520.3801875897059,9122.281125538235,0.0,0,0.726331566233853
latency_aware,degraded_2x,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,1460.0814552315337,7300.407276157668,0.0,0,0.78098778171527
latency_aware,degraded_2x,3,30,Single-Tool,5,1,5,1.0,1.0,1.0,1692.4422363546855,8462.211181773428,0.0,0,0.7461336645467971
latency_aware,degraded_2x,3,31,Single-Tool,6,4,6,1.0,1.0,1.0,996.075458335013,5976.452750010078,0.0,0,0.8207064174996976
slow,degraded_2x,3,0,Single-Tool,8,4,8,1.0,1.0,1.0,1501.0014566630803,12008.011653304642,0.0,0,0.6397596504008607
slow,degraded_2x,3,1,Single-Tool,4,2,4,1.0,1.0,1.0,1009.556478499469,4038.225913997876,0.0,0,0.8788532225800637
slow,degraded_2x,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,2192.5691009852526,8770.27640394101,0.0,0,0.7368917078817697
slow,degraded_2x,3,3,Single-Tool,3,2,3,1.0,1.0,1.0,1872.9670662298204,5618.901198689461,0.0,0,0.8314329640393161
slow,degraded_2x,3,4,Single-Tool,5,5,5,1.0,1.0,1.0,1229.8044183892953,6149.022091946476,0.0,0,0.8155293372416057
slow,degraded_2x,3,5,Single-Tool,6,3,6,1.0,1.0,1.0,1058.4251207341401,6350.550724404841,0.0,0,0.8094834782678548
slow,degraded_2x,3,6,Single-Tool,7,2,7,1.0,1.0,1.0,1561.991144814733,10933.938013703131,0.0,0,0.6719818595889061
slow,degraded_2x,3,7,Single-Tool,4,2,4,1.0,1.0,1.0,1454.0109670275876,5816.043868110351,0.0,0,0.8255186839566895
slow,degraded_2x,3,8,Single-Tool,3,2,3,1.0,1.0,1.0,1487.4546858547374,4462.364057564212,0.0,0,0.8661290782730736
slow,degraded_2x,3,9,Single-Tool,10,3,8,0.6666666666666666,1.0,0.0,1201.8004648924082,9614.403719139265,0.0,0,0.3782345550924887
slow,degraded_2x,3,10,Single-Tool,5,2,5,1.0,1.0,1.0,1363.500970430475,6817.504852152375,0.0,0,0.7954748544354288
slow,degraded_2x,3,11,Single-Tool,7,2,7,1.0,1.0,1.0,1511.4737117317582,10580.315982122307,0.0,0,0.6825905205363307
slow,degraded_2x,3,12,Single-Tool,9,6,8,0.8333333333333334,1.0,0.0,1046.272284127847,8370.178273022775,0.0,0,0.5822279851426502
slow,degraded_2x,3,13,Single-Tool,4,2,4,1.0,1.0,1.0,1211.3216764770718,4845.286705908287,0.0,0,0.8546413988227514
slow,degraded_2x,3,14,Single-Tool,5,1,5,1.0,1.0,1.0,260.50981860542754,1302.5490930271376,0.0,0,0.9609235272091858
slow,degraded_2x,3,15,Single-Tool,4,4,4,1.0,1.0,1.0,620.1782436530417,2480.712974612167,0.0,0,0.925578610761635
slow,degraded_2x,3,16,Single-Tool,5,1,5,1.0,1.0,1.0,1188.9400631624244,5944.700315812122,0.0,0,0.8216589905256364
slow,degraded_2x,3,17,Single-Tool,5,3,5,1.0,1.0,1.0,241.98262293024808,1209.9131146512404,0.0,0,0.9637026065604628
slow,degraded_2x,3,18,Single-Tool,7,2,7,1.0,1.0,1.0,1149.4764876818833,8046.335413773183,0.0,0,0.7586099375868045
slow,degraded_2x,3,19,Single-Tool,5,5,5,1.0,1.0,1.0,979.0539904191162,4895.269952095581,0.0,0,0.8531419014371326
slow,degraded_2x,3,20,Single-Tool,5,3,5,1.0,1.0,1.0,1558.392966925324,7791.964834626619,0.0,0,0.7662410549612014
slow,degraded_2x,3,21,Single-Tool,3,1,3,1.0,1.0,1.0,2170.920759886096,6512.762279658289,0.0,0,0.8046171316102513
slow,degraded_2x,3,22,Single-Tool,4,3,4,1.0,1.0,1.0,505.3360896025151,2021.3443584100603,0.0,0,0.9393596692476982
slow,degraded_2x,3,23,Single-Tool,4,1,4,1.0,1.0,1.0,1228.570534770211,4914.282139080844,0.0,0,0.8525715358275747
slow,degraded_2x,3,24,Single-Tool,6,2,6,1.0,1.0,1.0,618.030165688209,3708.180994129254,0.0,0,0.8887545701761224
slow,degraded_2x,3,25,Single-Tool,7,5,7,1.0,1.0,1.0,990.5896172703102,6934.127320892171,0.0,0,0.7919761803732349
slow,degraded_2x,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,400.21335755354477,1200.6400726606344,0.0,0,0.963980797820181
slow,degraded_2x,3,27,Single-Tool,4,3,4,1.0,1.0,1.0,1160.9792732575122,4643.917093030049,0.0,0,0.8606824872090986
slow,degraded_2x,3,28,Single-Tool,6,5,6,1.0,1.0,1.0,1339.1965474086448,8035.1792844518695,0.0,0,0.7589446214664439
slow,degraded_2x,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,1194.0155712228122,5970.077856114061,0.0,0,0.8208976643165782
slow,degraded_2x,3,30,Single-Tool,5,1,5,1.0,1.0,1.0,1834.3439558568448,9171.719779284223,0.0,0,0.7248484066214733
slow,degraded_2x,3,31,Single-Tool,6,4,6,1.0,1.0,1.0,1096.4172564908552,6578.503538945131,0.0,0,0.8026448938316461
gold_oracle,degraded_2x,3,0,Single-Tool,8,4,8,1.0,1.0,1.0,1320.5731839458479,10564.585471566783,0.0,0,0.6830624358529965
gold_oracle,degraded_2x,3,1,Single-Tool,4,2,4,1.0,1.0,1.0,1371.1580178664542,5484.632071465817,0.0,0,0.8354610378560254
gold_oracle,degraded_2x,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,2392.175265815108,9568.701063260432,0.0,0,0.712938968102187
gold_oracle,degraded_2x,3,3,Single-Tool,3,2,3,1.0,1.0,1.0,1566.6077303878237,4699.823191163471,0.0,0,0.8590053042650958
gold_oracle,degraded_2x,3,4,Single-Tool,5,5,5,1.0,1.0,1.0,1363.2810375288361,6816.405187644181,0.0,0,0.7955078443706746
gold_oracle,degraded_2x,3,5,Single-Tool,6,3,6,1.0,1.0,1.0,1018.0861337962419,6108.516802777452,0.0,0,0.8167444959166765
gold_oracle,degraded_2x,3,6,Single-Tool,7,2,7,1.0,1.0,1.0,1398.4588667234455,9789.212067064118,0.0,0,0.7063236379880764
gold_oracle,degraded_2x,3,7,Single-Tool,4,2,4,1.0,1.0,1.0,1369.8366437589686,5479.346575035875,0.0,0,0.8356196027489238
gold_oracle,degraded_2x,3,8,Single-Tool,3,2,3,1.0,1.0,1.0,1649.0044015408982,4947.0132046226945,0.0,0,0.8515896038613191
gold_oracle,degraded_2x,3,9,Single-Tool,10,3,8,1.0,1.0,1.0,661.5189498606381,5292.151598885105,0.0,0,0.8412354520334469
gold_oracle,degraded_2x,3,10,Single-Tool,5,2,5,1.0,1.0,1.0,1523.8675758111535,7619.337879055768,0.0,0,0.7714198636283269
gold_oracle,degraded_2x,3,11,Single-Tool,7,2,7,1.0,1.0,1.0,1372.5700078472016,9607.990054930411,0.0,0,0.7117602983520877
gold_oracle,degraded_2x,3,12,Single-Tool,9,6,8,1.0,1.0,1.0,930.067561591067,7440.540492728536,0.0,0,0.776783785218144
gold_oracle,degraded_2x,3,13,Single-Tool,4,2,4,1.0,1.0,1.0,974.7118182601433,3898.8472730405733,0.0,0,0.8830345818087828
gold_oracle,degraded_2x,3,14,Single-Tool,5,1,5,1.0,1.0,1.0,253.68623344452504,1268.4311672226252,0.0,0,0.9619470649833213
gold_oracle,degraded_2x,3,15,Single-Tool,4,4,4,1.0,1.0,1.0,862.9057990045133,3451.623196018053,0.0,0,0.8964513041194584
gold_oracle,degraded_2x,3,16,Single-Tool,5,1,5,1.0,1.0,1.0,1224.455219283047,6122.276096415235,0.0,0,0.8163317171075429
gold_oracle,degraded_2x,3,17,Single-Tool,5,3,5,1.0,1.0,1.0,252.4051439053796,1262.025719526898,0.0,0,0.9621392284141931
gold_oracle,degraded_2x,3,18,Single-Tool,7,2,7,1.0,1.0,1.0,1170.2662291649324,8191.863604154526,0.0,0,0.7542440918753642
gold_oracle,degraded_2x,3,19,Single-Tool,5,5,5,1.0,1.0,1.0,1029.4443943734857,5147.221971867429,0.0,0,0.8455833408439771
gold_oracle,degraded_2x,3,20,Single-Tool,5,3,5,1.0,1.0,1.0,1591.1906413217775,7955.953206608888,0.0,0,0.7613214038017334
gold_oracle,degraded_2x,3,21,Single-Tool,3,1,3,1.0,1.0,1.0,2044.578615907785,6133.735847723355,0.0,0,0.8159879245682994
gold_oracle,degraded_2x,3,22,Single-Tool,4,3,4,1.0,1.0,1.0,601.9172555684324,2407.6690222737298,0.0,0,0.9277699293317881
gold_oracle,degraded_2x,3,23,Single-Tool,4,1,4,1.0,1.0,1.0,1206.601261291868,4826.405045167472,0.0,0,0.8552078486449759
gold_oracle,degraded_2x,3,24,Single-Tool,6,2,6,1.0,1.0,1.0,599.1733073032166,3595.039843819299,0.0,0,0.892148804685421
gold_oracle,degraded_2x,3,25,Single-Tool,7,5,7,1.0,1.0,1.0,974.9292458647051,6824.504721052936,0.0,0,0.7952648583684119
gold_oracle,degraded_2x,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,419.00320773992456,1257.0096232197736,0.0,0,0.9622897113034068
gold_oracle,degraded_2x,3,27,Single-Tool,4,3,4,1.0,1.0,1.0,1372.6005448514416,5490.402179405766,0.0,0,0.835287934617827
gold_oracle,degraded_2x,3,28,Single-Tool,6,5,6,1.0,1.0,1.0,1675.0354527183965,10050.21271631038,0.0,0,0.6984936185106886
gold_oracle,degraded_2x,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,1116.3929042644572,5581.964521322286,0.0,0,0.8325410643603315
gold_oracle,degraded_2x,3,30,Single-Tool,5,1,5,1.0,1.0,1.0,1448.5256045197725,7242.628022598862,0.0,0,0.7827211593220341
gold_oracle,degraded_2x,3,31,Single-Tool,6,4,6,1.0,1.0,1.0,1255.6139201873746,7533.683521124248,0.0,0,0.7739894943662726
qwen_no_latency,degraded_2x,3,0,Single-Tool,8,4,4,0.75,1.0,0.0,1473.8043489666638,5895.217395866655,0.0,0,0.5731434781240003
qwen_no_latency,degraded_2x,3,1,Single-Tool,4,2,2,1.0,1.0,1.0,586.5143509601795,1173.028701920359,0.0,0,0.9648091389423892
qwen_no_latency,degraded_2x,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,2100.3995424511522,8401.598169804609,0.0,0,0.7479520549058618
qwen_no_latency,degraded_2x,3,3,Single-Tool,3,2,2,1.0,1.0,1.0,1120.8676815737222,2241.7353631474443,0.0,0,0.9327479391055766
qwen_no_latency,degraded_2x,3,4,Single-Tool,5,5,5,1.0,1.0,1.0,1437.0947675750272,7185.473837875136,0.0,0,0.7844357848637459
qwen_no_latency,degraded_2x,3,5,Single-Tool,6,3,3,1.0,1.0,1.0,310.7486923598521,932.2460770795562,0.0,0,0.9720326176876133
qwen_no_latency,degraded_2x,3,6,Single-Tool,7,2,2,1.0,1.0,1.0,414.515492397292,829.030984794584,0.0,0,0.9751290704561625
qwen_no_latency,degraded_2x,3,7,Single-Tool,4,2,4,1.0,1.0,1.0,1442.1830322514322,5768.732129005729,0.0,0,0.8269380361298282
qwen_no_latency,degraded_2x,3,8,Single-Tool,3,2,3,1.0,1.0,1.0,1575.860562955473,4727.5816888664185,0.0,0,0.8581725493340074
qwen_no_latency,degraded_2x,3,9,Single-Tool,10,3,4,0.6666666666666666,1.0,0.0,852.8989552266339,3411.5958209065357,0.0,0,0.5643187920394706
qwen_no_latency,degraded_2x,3,10,Single-Tool,5,2,3,1.0,1.0,1.0,1076.4615945331939,3229.3847835995816,0.0,0,0.9031184564920125
qwen_no_latency,degraded_2x,3,11,Single-Tool,7,2,2,0.5,1.0,0.0,904.2175121158635,1808.435024231727,0.0,0,0.4457469492730482
qwen_no_latency,degraded_2x,3,12,Single-Tool,9,6,8,1.0,1.0,1.0,914.2941136836141,7314.352909468913,0.0,0,0.7805694127159326
qwen_no_latency,degraded_2x,3,13,Single-Tool,4,2,2,0.5,1.0,0.0,646.0372300984955,1292.074460196991,0.0,0,0.4612377661940903
qwen_no_latency,degraded_2x,3,14,Single-Tool,5,1,1,1.0,1.0,1.0,248.13492860321256,248.13492860321256,0.0,0,0.9925559521419036
qwen_no_latency,degraded_2x,3,15,Single-Tool,4,4,4,1.0,1.0,1.0,918.6740097715576,3674.6960390862305,0.0,0,0.8897591188274131
qwen_no_latency,degraded_2x,3,16,Single-Tool,5,1,2,1.0,1.0,1.0,436.56714386822193,873.1342877364439,0.0,0,0.9738059713679067
qwen_no_latency,degraded_2x,3,17,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,234.5946357943057,469.1892715886114,0.0,0,0.6525909885190083
qwen_no_latency,degraded_2x,3,18,Single-Tool,7,2,2,1.0,1.0,1.0,387.1927386685078,774.3854773370156,0.0,0,0.9767684356798896
qwen_no_latency,degraded_2x,3,19,Single-Tool,5,5,4,0.8,1.0,0.0,1299.9947334695232,5199.978933878093,0.0,0,0.6440006319836573
qwen_no_latency,degraded_2x,3,20,Single-Tool,5,3,4,1.0,1.0,1.0,1410.926236979524,5643.704947918096,0.0,0,0.8306888515624571
qwen_no_latency,degraded_2x,3,21,Single-Tool,3,1,2,1.0,1.0,1.0,1815.9195326015088,3631.8390652030175,0.0,0,0.8910448280439095
qwen_no_latency,degraded_2x,3,22,Single-Tool,4,3,3,1.0,1.0,1.0,401.1887503025673,1203.566250907702,0.0,0,0.9638930124727689
qwen_no_latency,degraded_2x,3,23,Single-Tool,4,1,3,1.0,1.0,1.0,1299.2601274185542,3897.7803822556625,0.0,0,0.8830665885323301
qwen_no_latency,degraded_2x,3,24,Single-Tool,6,2,3,1.0,1.0,1.0,765.239943497686,2295.719830493058,0.0,0,0.9311284050852082
