policy,condition,seed,task_idx,category,n_available_tools,n_required_tools,n_tool_calls,required_tool_recall,required_tool_hit,all_required_tools_hit,mean_latency_ms,total_latency_ms,timeout_rate,timeout_events,proxy_utility
qwen_no_latency,degraded_2x,2,8,Single-Tool,3,2,2,1.0,1.0,1.0,1045.889781039362,2091.779562078724,0.0,0,0.9372466131376382
qwen_no_latency,degraded_2x,2,9,Single-Tool,10,3,2,0.6666666666666666,1.0,0.0,199.94181053889656,399.8836210777931,0.0,0,0.6546701580343328
qwen_no_latency,degraded_2x,2,10,Single-Tool,5,2,2,0.5,1.0,0.0,1234.9775108074746,2469.955021614949,0.0,0,0.42590134935155155
qwen_no_latency,degraded_2x,2,11,Single-Tool,7,2,2,1.0,1.0,1.0,241.655021763638,483.310043527276,0.0,0,0.9855006986941818
qwen_no_latency,degraded_2x,2,12,Single-Tool,9,6,2,0.3333333333333333,1.0,0.0,939.0823350975754,1878.1646701951508,0.0,0,0.2769883932274788
qwen_no_latency,degraded_2x,2,13,Single-Tool,4,2,2,0.5,1.0,0.0,650.7075175798652,1301.4150351597305,0.0,0,0.4609575489452081
qwen_no_latency,degraded_2x,2,14,Single-Tool,5,1,1,1.0,1.0,1.0,274.88261650216344,274.88261650216344,0.0,0,0.9917535215049351
qwen_no_latency,degraded_2x,2,15,Single-Tool,4,4,2,0.5,1.0,0.0,436.66231355265955,873.3246271053191,0.0,0,0.47380026118684043
qwen_no_latency,degraded_2x,2,16,Single-Tool,5,1,2,1.0,1.0,1.0,506.3894062242647,1012.7788124485294,0.0,0,0.9696166356265441
qwen_no_latency,degraded_2x,2,17,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,231.97186936298635,463.9437387259727,0.0,0,0.6527483545048874
qwen_no_latency,degraded_2x,2,18,Single-Tool,7,2,2,1.0,1.0,1.0,422.0197764212717,844.0395528425433,0.0,0,0.9746788134147237
qwen_no_latency,degraded_2x,2,19,Single-Tool,5,5,2,0.4,1.0,0.0,1758.6886588314426,3517.377317662885,0.0,0,0.2944786804701135
qwen_no_latency,degraded_2x,2,20,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,1485.3260159543183,2970.6520319086367,0.0,0,0.5775471057094075
qwen_no_latency,degraded_2x,2,21,Single-Tool,3,1,2,1.0,1.0,1.0,1733.6247681328418,3467.2495362656837,0.0,0,0.8959825139120294
qwen_no_latency,degraded_2x,2,22,Single-Tool,4,3,2,0.6666666666666666,1.0,0.0,477.9938361558626,955.9876723117252,0.0,0,0.6379870364973149
qwen_no_latency,degraded_2x,2,23,Single-Tool,4,1,2,1.0,1.0,1.0,1635.6707099949451,3271.3414199898903,0.0,0,0.9018597574003033
qwen_no_latency,degraded_2x,2,24,Single-Tool,6,2,2,1.0,1.0,1.0,936.2543176875807,1872.5086353751615,0.0,0,0.9438247409387451
qwen_no_latency,degraded_2x,2,25,Single-Tool,7,5,2,0.4,1.0,0.0,961.7183602075089,1923.4367204150178,0.0,0,0.3422968983875495
qwen_no_latency,degraded_2x,2,26,Single-Tool,3,3,2,0.6666666666666666,1.0,0.0,533.709865046187,1067.419730092374,0.0,0,0.6346440747638954
qwen_no_latency,degraded_2x,2,27,Single-Tool,4,3,2,0.6666666666666666,1.0,0.0,1257.4392466086424,2514.878493217285,0.0,0,0.5912203118701481
qwen_no_latency,degraded_2x,2,28,Single-Tool,6,5,2,0.4,1.0,0.0,683.0687124722049,1366.1374249444098,0.0,0,0.3590158772516677
qwen_no_latency,degraded_2x,2,29,Single-Tool,5,4,2,0.5,1.0,0.0,344.1503565949218,688.3007131898436,0.0,0,0.4793509786043047
qwen_no_latency,degraded_2x,2,30,Single-Tool,5,1,2,1.0,1.0,1.0,1784.3295179855093,3568.6590359710185,0.0,0,0.8929402289208694
qwen_no_latency,degraded_2x,2,31,Single-Tool,6,4,2,0.25,1.0,0.0,581.0543271704357,1162.1086543408715,0.0,0,0.21513674036977387
qwen_latency,degraded_2x,2,0,Single-Tool,8,4,2,0.5,1.0,0.0,1930.3804744715703,3860.7609489431406,0.0,0,0.3841771715317058
qwen_latency,degraded_2x,2,1,Single-Tool,4,2,2,1.0,1.0,1.0,512.7532454630802,1025.5064909261605,0.0,0,0.9692348052722152
qwen_latency,degraded_2x,2,2,Single-Tool,4,4,2,0.5,1.0,0.0,2129.4993590948616,4258.998718189723,0.0,0,0.37223003845430835
qwen_latency,degraded_2x,2,3,Single-Tool,3,2,2,1.0,1.0,1.0,827.5120627561842,1655.0241255123683,0.0,0,0.950349276234629
qwen_latency,degraded_2x,2,4,Single-Tool,5,5,2,0.4,1.0,0.0,997.2505438431531,1994.5010876863062,0.0,0,0.3401649673694108
qwen_latency,degraded_2x,2,5,Single-Tool,6,3,2,0.6666666666666666,1.0,0.0,387.97696409040213,775.9539281808043,0.0,0,0.6433880488212425
qwen_latency,degraded_2x,2,6,Single-Tool,7,2,2,1.0,1.0,1.0,335.7069309959358,671.4138619918716,0.0,0,0.9798575841402438
qwen_latency,degraded_2x,2,7,Single-Tool,4,2,2,1.0,1.0,1.0,1567.078092369347,3134.156184738694,0.0,0,0.9059753144578392
qwen_latency,degraded_2x,2,8,Single-Tool,3,2,2,1.0,1.0,1.0,1055.8661328105284,2111.7322656210567,0.0,0,0.9366480320313683
qwen_latency,degraded_2x,2,9,Single-Tool,10,3,2,0.6666666666666666,1.0,0.0,229.05672932262857,458.11345864525714,0.0,0,0.652923262907309
qwen_latency,degraded_2x,2,10,Single-Tool,5,2,2,0.5,1.0,0.0,1276.4947345236421,2552.9894690472843,0.0,0,0.42341031592858147
qwen_latency,degraded_2x,2,11,Single-Tool,7,2,2,0.5,1.0,0.0,923.1790398022703,1846.3580796045405,0.0,0,0.44460925761186376
qwen_latency,degraded_2x,2,12,Single-Tool,9,6,2,0.3333333333333333,1.0,0.0,780.313216814737,1560.626433629474,0.0,0,0.2865145403244491
qwen_latency,degraded_2x,2,13,Single-Tool,4,2,2,1.0,1.0,1.0,1136.005536566537,2272.011073133074,0.0,0,0.9318396678060078
qwen_latency,degraded_2x,2,14,Single-Tool,5,1,1,1.0,1.0,1.0,224.19913170488059,224.19913170488059,0.0,0,0.9932740260488536
qwen_latency,degraded_2x,2,15,Single-Tool,4,4,2,0.5,1.0,0.0,323.677695919699,647.355391839398,0.0,0,0.4805793382448181
qwen_latency,degraded_2x,2,16,Single-Tool,5,1,1,1.0,1.0,1.0,517.8619680493581,517.8619680493581,0.0,0,0.9844641409585193
qwen_latency,degraded_2x,2,17,Single-Tool,5,3,1,0.3333333333333333,1.0,0.0,207.3854716344429,207.3854716344429,0.0,0,0.3271117691843
qwen_latency,degraded_2x,2,18,Single-Tool,7,2,2,1.0,1.0,1.0,291.3802303503977,582.7604607007954,0.0,0,0.9825171861789761
qwen_latency,degraded_2x,2,19,Single-Tool,5,5,2,0.4,1.0,0.0,917.5639249959822,1835.1278499919645,0.0,0,0.34494616450024107
qwen_latency,degraded_2x,2,20,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,1365.8152056098445,2731.630411219689,0.0,0,0.584717754330076
qwen_latency,degraded_2x,2,21,Single-Tool,3,1,1,1.0,1.0,1.0,970.2069435249374,970.2069435249374,0.0,0,0.9708937916942518
qwen_latency,degraded_2x,2,22,Single-Tool,4,3,2,0.6666666666666666,1.0,0.0,387.95403980839967,775.9080796167993,0.0,0,0.6433894242781627
qwen_latency,degraded_2x,2,23,Single-Tool,4,1,2,1.0,1.0,1.0,2150.3833575275803,4300.766715055161,0.0,0,0.8709769985483452
qwen_latency,degraded_2x,2,24,Single-Tool,6,2,2,1.0,1.0,1.0,1168.5945552613373,2337.1891105226746,0.0,0,0.9298843266843198
qwen_latency,degraded_2x,2,25,Single-Tool,7,5,2,0.4,1.0,0.0,1128.4735833922198,2256.9471667844396,0.0,0,0.3322915849964668
qwen_latency,degraded_2x,2,26,Single-Tool,3,3,2,0.6666666666666666,1.0,0.0,377.54437492841487,755.0887498568297,0.0,0,0.6440140041709618
qwen_latency,degraded_2x,2,27,Single-Tool,4,3,2,0.6666666666666666,1.0,0.0,1810.1995657600487,3620.3991315200974,0.0,0,0.5580546927210637
qwen_latency,degraded_2x,2,28,Single-Tool,6,5,2,0.4,1.0,0.0,770.9893254857813,1541.9786509715625,0.0,0,0.35374064047085313
qwen_latency,degraded_2x,2,29,Single-Tool,5,4,2,0.5,1.0,0.0,444.97303378687593,889.9460675737519,0.0,0,0.47330161797278747
qwen_latency,degraded_2x,2,30,Single-Tool,5,1,2,1.0,1.0,1.0,1897.7146459563185,3795.429291912637,0.0,0,0.8861371212426209
qwen_latency,degraded_2x,2,31,Single-Tool,6,4,2,0.25,1.0,0.0,691.4355401323769,1382.8710802647538,0.0,0,0.2085138675920574
random,degraded_5x_timeout,2,0,Single-Tool,8,4,2,0.25,1.0,0.0,2541.853956591155,5083.70791318231,0.0,0,0.09748876260453068
random,degraded_5x_timeout,2,1,Single-Tool,4,2,2,0.5,1.0,0.0,4749.7809568762095,9499.561913752419,0.5,1,-0.28498685741257257
random,degraded_5x_timeout,2,2,Single-Tool,4,4,2,0.5,1.0,0.0,6045.78754184951,12091.57508369902,0.5,1,-0.36274725251097056
random,degraded_5x_timeout,2,3,Single-Tool,3,2,2,0.5,1.0,0.0,3556.1212062494574,7112.242412498915,0.5,1,-0.21336727237496744
random,degraded_5x_timeout,2,4,Single-Tool,5,5,2,0.4,1.0,0.0,2996.38064470029,5992.76128940058,0.0,0,0.22021716131798263
random,degraded_5x_timeout,2,5,Single-Tool,6,3,2,0.6666666666666666,1.0,0.0,1016.0048517137241,2032.0097034274481,0.0,0,0.6057063755638432
random,degraded_5x_timeout,2,6,Single-Tool,7,2,2,0.0,0.0,0.0,4356.215901466201,8712.431802932402,0.5,1,-0.7613729540879721
random,degraded_5x_timeout,2,7,Single-Tool,4,2,2,0.5,1.0,0.0,6273.234186668625,12546.46837333725,1.0,2,-0.8763940512001175
random,degraded_5x_timeout,2,8,Single-Tool,3,2,2,0.5,1.0,0.0,6708.578076954008,13417.156153908016,0.5,1,-0.40251468461724044
random,degraded_5x_timeout,2,9,Single-Tool,10,3,2,0.3333333333333333,1.0,0.0,822.4025340710698,1644.8050681421396,0.0,0,0.28398918128906914
random,degraded_5x_timeout,2,10,Single-Tool,5,2,2,0.5,1.0,0.0,3554.5115678504058,7109.0231357008115,0.0,0,0.28672930592897566
random,degraded_5x_timeout,2,11,Single-Tool,7,2,2,0.5,1.0,0.0,3417.0981020964186,6834.196204192837,0.5,1,-0.2050258861257851
random,degraded_5x_timeout,2,12,Single-Tool,9,6,2,0.3333333333333333,1.0,0.0,2726.9127626474424,5453.825525294885,0.0,0,0.16971856757448678
random,degraded_5x_timeout,2,13,Single-Tool,4,2,2,0.5,1.0,0.0,3669.4376322046623,7338.875264409325,0.5,1,-0.22016625793227973
random,degraded_5x_timeout,2,14,Single-Tool,5,1,2,0.0,0.0,0.0,654.0852216534078,1308.1704433068155,0.5,1,-0.5392451132992044
random,degraded_5x_timeout,2,15,Single-Tool,4,4,2,0.5,1.0,0.0,1079.735236648275,2159.47047329655,0.5,1,-0.06478411419889651
random,degraded_5x_timeout,2,16,Single-Tool,5,1,2,0.0,0.0,0.0,3438.93308483931,6877.86616967862,0.0,0,-0.2063359850903586
random,degraded_5x_timeout,2,17,Single-Tool,5,3,2,0.3333333333333333,1.0,0.0,650.2518612545674,1300.5037225091348,0.5,1,-0.20568177834194074
random,degraded_5x_timeout,2,18,Single-Tool,7,2,2,1.0,1.0,1.0,869.8116670218702,1739.6233340437404,0.0,0,0.9478112999786878
random,degraded_5x_timeout,2,19,Single-Tool,5,5,2,0.4,1.0,0.0,1583.2876049974848,3166.5752099949696,0.0,0,0.3050027437001509
random,degraded_5x_timeout,2,20,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,4105.729498309935,8211.45899661987,0.5,1,-0.07967710323192945
random,degraded_5x_timeout,2,21,Single-Tool,3,1,2,1.0,1.0,1.0,3634.8421860957196,7269.684372191439,0.0,0,0.7819094688342568
random,degraded_5x_timeout,2,22,Single-Tool,4,3,2,0.6666666666666666,1.0,0.0,1474.4464160639236,2948.892832127847,0.0,0,0.5781998817028312
random,degraded_5x_timeout,2,23,Single-Tool,4,1,2,0.0,0.0,0.0,1078.4356721475003,2156.8713442950007,0.5,1,-0.56470614032885
random,degraded_5x_timeout,2,24,Single-Tool,6,2,2,0.5,1.0,0.0,988.1837577375948,1976.3675154751895,0.0,0,0.4407089745357443
random,degraded_5x_timeout,2,25,Single-Tool,7,5,2,0.4,1.0,0.0,2696.459319862744,5392.918639725488,0.0,0,0.2382124408082354
random,degraded_5x_timeout,2,26,Single-Tool,3,3,2,0.6666666666666666,1.0,0.0,920.1831222590969,1840.3662445181938,0.0,0,0.6114556793311208
random,degraded_5x_timeout,2,27,Single-Tool,4,3,2,0.6666666666666666,1.0,0.0,4818.525712986518,9637.051425973035,0.5,1,-0.12244487611252441
random,degraded_5x_timeout,2,28,Single-Tool,6,5,2,0.4,1.0,0.0,4644.949539661429,9289.899079322859,1.0,2,-0.8786969723796857
random,degraded_5x_timeout,2,29,Single-Tool,5,4,2,0.5,1.0,0.0,3630.391841707382,7260.783683414764,0.5,1,-0.21782351050244292
random,degraded_5x_timeout,2,30,Single-Tool,5,1,2,1.0,1.0,1.0,6707.227730664247,13414.455461328494,1.0,2,-0.4024336638398548
random,degraded_5x_timeout,2,31,Single-Tool,6,4,2,0.25,1.0,0.0,1701.2994976902726,3402.598995380545,0.0,0,0.14792203013858363
latency_aware,degraded_5x_timeout,2,0,Single-Tool,8,4,2,0.25,1.0,0.0,563.2352041001877,1126.4704082003755,0.0,0,0.21620588775398875
latency_aware,degraded_5x_timeout,2,1,Single-Tool,4,2,2,1.0,1.0,1.0,1403.997474162691,2807.994948325382,0.0,0,0.9157601515502385
latency_aware,degraded_5x_timeout,2,2,Single-Tool,4,4,2,0.5,1.0,0.0,3700.508873569878,7401.017747139756,0.5,1,-0.22203053241419268
latency_aware,degraded_5x_timeout,2,3,Single-Tool,3,2,2,1.0,1.0,1.0,2062.8891756518397,4125.778351303679,0.0,0,0.8762266494608897
latency_aware,degraded_5x_timeout,2,4,Single-Tool,5,5,2,0.4,1.0,0.0,1236.8401877971435,2473.680375594287,0.0,0,0.3257895887321714
latency_aware,degraded_5x_timeout,2,5,Single-Tool,6,3,2,0.6666666666666666,1.0,0.0,659.6881788505216,1319.3763577010432,0.0,0,0.6270853759356353
latency_aware,degraded_5x_timeout,2,6,Single-Tool,7,2,2,0.5,1.0,0.0,569.9216640061604,1139.8433280123209,0.0,0,0.4658047001596304
latency_aware,degraded_5x_timeout,2,7,Single-Tool,4,2,2,0.5,1.0,0.0,1829.1446254180405,3658.289250836081,0.5,1,-0.10974867752508244
latency_aware,degraded_5x_timeout,2,8,Single-Tool,3,2,2,1.0,1.0,1.0,2313.2028463943093,4626.405692788619,0.0,0,0.8612078292163414
latency_aware,degraded_5x_timeout,2,9,Single-Tool,10,3,2,0.3333333333333333,1.0,0.0,517.6875975817909,1035.3751951635818,0.0,0,0.3022720774784259
latency_aware,degraded_5x_timeout,2,10,Single-Tool,5,2,2,1.0,1.0,1.0,1888.9949396277825,3777.989879255565,0.0,0,0.8866603036223331
latency_aware,degraded_5x_timeout,2,11,Single-Tool,7,2,2,1.0,1.0,1.0,540.3077291289812,1080.6154582579625,0.0,0,0.9675815362522611
latency_aware,degraded_5x_timeout,2,12,Single-Tool,9,6,2,0.3333333333333333,1.0,0.0,631.4366281136588,1262.8732562273176,0.0,0,0.2954471356465138
latency_aware,degraded_5x_timeout,2,13,Single-Tool,4,2,2,0.5,1.0,0.0,1612.5017558385664,3225.003511677133,0.5,1,-0.09675010535031398
latency_aware,degraded_5x_timeout,2,14,Single-Tool,5,1,2,0.0,0.0,0.0,628.7592717832433,1257.5185435664866,0.0,0,-0.0377255563069946
latency_aware,degraded_5x_timeout,2,15,Single-Tool,4,4,2,0.5,1.0,0.0,925.7583556667366,1851.5167113334733,0.0,0,0.4444544986599958
latency_aware,degraded_5x_timeout,2,16,Single-Tool,5,1,2,1.0,1.0,1.0,1274.5432158990532,2549.0864317981063,0.0,0,0.9235274070460568
latency_aware,degraded_5x_timeout,2,17,Single-Tool,5,3,2,0.3333333333333333,1.0,0.0,526.2780504709758,1052.5561009419516,0.0,0,0.30175665030507476
latency_aware,degraded_5x_timeout,2,18,Single-Tool,7,2,2,1.0,1.0,1.0,1056.088859803453,2112.177719606906,0.0,0,0.9366346684117928
latency_aware,degraded_5x_timeout,2,19,Single-Tool,5,5,2,0.4,1.0,0.0,1014.5281084131219,2029.0562168262438,0.0,0,0.3391283134952127
latency_aware,degraded_5x_timeout,2,20,Single-Tool,5,3,2,0.3333333333333333,1.0,0.0,2427.5664840451295,4855.132968090259,0.0,0,0.18767934429062555
latency_aware,degraded_5x_timeout,2,21,Single-Tool,3,1,2,1.0,1.0,1.0,4110.345151383498,8220.690302766996,0.5,1,0.2533792909169901
latency_aware,degraded_5x_timeout,2,22,Single-Tool,4,3,2,0.6666666666666666,1.0,0.0,922.6357782827242,1845.2715565654485,0.5,1,0.11130851996970315
latency_aware,degraded_5x_timeout,2,23,Single-Tool,4,1,2,0.0,0.0,0.0,969.6880933290058,1939.3761866580116,0.0,0,-0.05818128559974035
latency_aware,degraded_5x_timeout,2,24,Single-Tool,6,2,2,0.0,0.0,0.0,598.7296460877421,1197.4592921754843,0.5,1,-0.5359237787652645
latency_aware,degraded_5x_timeout,2,25,Single-Tool,7,5,2,0.4,1.0,0.0,606.5058958866719,1213.0117917733437,0.0,0,0.3636096462467997
latency_aware,degraded_5x_timeout,2,26,Single-Tool,3,3,2,0.6666666666666666,1.0,0.0,1044.3647599109588,2088.7295198219176,0.0,0,0.6040047810720091
latency_aware,degraded_5x_timeout,2,27,Single-Tool,4,3,2,0.3333333333333333,1.0,0.0,1033.3457695133163,2066.6915390266327,0.0,0,0.27133258716253433
latency_aware,degraded_5x_timeout,2,28,Single-Tool,6,5,2,0.4,1.0,0.0,1256.0765468498857,2512.1530936997715,0.0,0,0.32463540718900685
latency_aware,degraded_5x_timeout,2,29,Single-Tool,5,4,2,0.5,1.0,0.0,656.6694525915618,1313.3389051831236,0.0,0,0.4605998328445063
latency_aware,degraded_5x_timeout,2,30,Single-Tool,5,1,2,0.0,0.0,0.0,1537.6099464311053,3075.2198928622106,0.0,0,-0.09225659678586631
latency_aware,degraded_5x_timeout,2,31,Single-Tool,6,4,2,0.25,1.0,0.0,668.1029444815981,1336.2058889631962,0.0,0,0.20991382333110412
slow,degraded_5x_timeout,2,0,Single-Tool,8,4,2,0.25,1.0,0.0,5662.508245068139,11325.016490136279,1.0,2,-1.0897504947040884
slow,degraded_5x_timeout,2,1,Single-Tool,4,2,2,0.0,0.0,0.0,6295.853452824581,12591.706905649162,0.5,1,-0.8777512071694749
slow,degraded_5x_timeout,2,2,Single-Tool,4,4,2,0.5,1.0,0.0,7827.684233886641,15655.368467773282,1.0,2,-0.9696610540331985
slow,degraded_5x_timeout,2,3,Single-Tool,3,2,2,0.5,1.0,0.0,5590.647229243503,11181.294458487006,1.0,2,-0.8354388337546101
slow,degraded_5x_timeout,2,4,Single-Tool,5,5,2,0.4,1.0,0.0,4616.499748200036,9232.999496400073,0.0,0,0.12301001510799786
slow,degraded_5x_timeout,2,5,Single-Tool,6,3,2,0.0,0.0,0.0,6425.9209824767195,12851.841964953439,0.5,1,-0.8855552589486031
slow,degraded_5x_timeout,2,6,Single-Tool,7,2,2,0.0,0.0,0.0,8569.41477683479,17138.82955366958,1.0,2,-1.5141648866100874
slow,degraded_5x_timeout,2,7,Single-Tool,4,2,2,0.5,1.0,0.0,6229.03505363712,12458.07010727424,1.0,2,-0.8737421032182272
slow,degraded_5x_timeout,2,8,Single-Tool,3,2,2,0.5,1.0,0.0,6160.046875338407,12320.093750676813,0.5,1,-0.36960281252030436
slow,degraded_5x_timeout,2,9,Single-Tool,10,3,2,0.0,0.0,0.0,6079.868139622179,12159.736279244358,0.5,1,-0.8647920883773308
slow,degraded_5x_timeout,2,10,Single-Tool,5,2,2,0.0,0.0,0.0,4958.847266482587,9917.694532965173,1.0,2,-1.2975308359889552
slow,degraded_5x_timeout,2,11,Single-Tool,7,2,2,0.0,0.0,0.0,8321.61593059597,16643.23186119194,1.0,2,-1.4992969558357583
slow,degraded_5x_timeout,2,12,Single-Tool,9,6,2,0.3333333333333333,1.0,0.0,4349.278146329004,8698.556292658008,0.0,0,0.0723766445535931
slow,degraded_5x_timeout,2,13,Single-Tool,4,2,2,0.5,1.0,0.0,2930.2351887881387,5860.470377576277,0.0,0,0.3241858886727117
slow,degraded_5x_timeout,2,14,Single-Tool,5,1,2,1.0,1.0,1.0,583.0100262206897,1166.0200524413794,0.0,0,0.9650193984267587
slow,degraded_5x_timeout,2,15,Single-Tool,4,4,2,0.5,1.0,0.0,2466.3643165277804,4932.728633055561,0.5,1,-0.14798185899166683
slow,degraded_5x_timeout,2,16,Single-Tool,5,1,2,0.0,0.0,0.0,5221.953460096361,10443.906920192721,0.5,1,-0.8133172076057816
slow,degraded_5x_timeout,2,17,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,602.2514739376586,1204.5029478753172,0.5,1,0.13053157823040706
slow,degraded_5x_timeout,2,18,Single-Tool,7,2,2,0.0,0.0,0.0,5287.043955000568,10574.087910001135,0.5,1,-0.817222637300034
slow,degraded_5x_timeout,2,19,Single-Tool,5,5,2,0.4,1.0,0.0,4796.833453349813,9593.666906699626,0.5,1,-0.38781000720098874
slow,degraded_5x_timeout,2,20,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,4212.545305552498,8425.090611104995,0.0,0,0.4139139483335168
slow,degraded_5x_timeout,2,21,Single-Tool,3,1,2,0.0,0.0,0.0,5823.997319453835,11647.99463890767,1.0,2,-1.3494398391672302
slow,degraded_5x_timeout,2,22,Single-Tool,4,3,2,0.3333333333333333,1.0,0.0,1311.0781967375742,2622.1563934751484,0.0,0,0.25466864152907887
slow,degraded_5x_timeout,2,23,Single-Tool,4,1,2,1.0,1.0,1.0,4972.865607289466,9945.731214578933,0.5,1,0.20162806356263197
slow,degraded_5x_timeout,2,24,Single-Tool,6,2,2,0.5,1.0,0.0,2680.6470298146887,5361.294059629377,0.0,0,0.3391611782111187
slow,degraded_5x_timeout,2,25,Single-Tool,7,5,2,0.2,1.0,0.0,5432.39477056533,10864.78954113066,0.5,1,-0.6259436862339198
slow,degraded_5x_timeout,2,26,Single-Tool,3,3,2,0.6666666666666666,1.0,0.0,1270.669209317959,2541.338418635918,0.0,0,0.5904265141075891
slow,degraded_5x_timeout,2,27,Single-Tool,4,3,2,0.6666666666666666,1.0,0.0,4699.151207686502,9398.302415373004,0.5,1,-0.11528240579452348
slow,degraded_5x_timeout,2,28,Single-Tool,6,5,2,0.2,1.0,0.0,7080.685428051156,14161.370856102312,1.0,2,-1.2248411256830694
slow,degraded_5x_timeout,2,29,Single-Tool,5,4,2,0.25,1.0,0.0,6534.174139770959,13068.348279541919,1.0,2,-1.1420504483862575
slow,degraded_5x_timeout,2,30,Single-Tool,5,1,2,1.0,1.0,1.0,6145.309823482497,12290.619646964995,0.5,1,0.13128141059105014
slow,degraded_5x_timeout,2,31,Single-Tool,6,4,2,0.5,1.0,0.0,5814.038927136695,11628.07785427339,1.0,2,-0.8488423356282017
gold_oracle,degraded_5x_timeout,2,0,Single-Tool,8,4,2,0.5,1.0,0.0,787.3485232803716,1574.6970465607433,0.0,0,0.4527590886031777
gold_oracle,degraded_5x_timeout,2,1,Single-Tool,4,2,2,1.0,1.0,1.0,1240.6961606838088,2481.3923213676176,0.5,1,0.42555823035897145
gold_oracle,degraded_5x_timeout,2,2,Single-Tool,4,4,2,0.5,1.0,0.0,2948.5836806001016,5897.167361200203,0.0,0,0.3230849791639939
gold_oracle,degraded_5x_timeout,2,3,Single-Tool,3,2,2,1.0,1.0,1.0,1817.0639754634112,3634.1279509268225,0.0,0,0.8909761614721954
gold_oracle,degraded_5x_timeout,2,4,Single-Tool,5,5,2,0.4,1.0,0.0,1164.6512187157145,2329.302437431429,0.0,0,0.3301209268770572
gold_oracle,degraded_5x_timeout,2,5,Single-Tool,6,3,2,0.6666666666666666,1.0,0.0,475.87962722099417,951.7592544419883,0.0,0,0.6381138890334069
gold_oracle,degraded_5x_timeout,2,6,Single-Tool,7,2,2,1.0,1.0,1.0,961.9764121391838,1923.9528242783676,0.0,0,0.942281415271649
gold_oracle,degraded_5x_timeout,2,7,Single-Tool,4,2,2,1.0,1.0,1.0,3231.754629938183,6463.509259876366,0.5,1,0.30609472220370904
gold_oracle,degraded_5x_timeout,2,8,Single-Tool,3,2,2,1.0,1.0,1.0,2525.700114522507,5051.400229045014,0.0,0,0.8484579931286496
gold_oracle,degraded_5x_timeout,2,9,Single-Tool,10,3,2,0.6666666666666666,1.0,0.0,635.7810888975,1271.562177795,0.0,0,0.6285198013328166
gold_oracle,degraded_5x_timeout,2,10,Single-Tool,5,2,2,1.0,1.0,1.0,1807.2981783522487,3614.5963567044973,0.0,0,0.891562109298865
gold_oracle,degraded_5x_timeout,2,11,Single-Tool,7,2,2,1.0,1.0,1.0,561.2034983553726,1122.4069967107453,1.0,2,-0.03367220990132236
gold_oracle,degraded_5x_timeout,2,12,Single-Tool,9,6,2,0.3333333333333333,1.0,0.0,468.1912298788053,936.3824597576106,0.0,0,0.305241859540605
gold_oracle,degraded_5x_timeout,2,13,Single-Tool,4,2,2,1.0,1.0,1.0,2114.5022259022567,4229.004451804513,0.0,0,0.8731298664458647
gold_oracle,degraded_5x_timeout,2,14,Single-Tool,5,1,2,1.0,1.0,1.0,717.1100522832091,1434.2201045664183,0.5,1,0.4569733968630074
gold_oracle,degraded_5x_timeout,2,15,Single-Tool,4,4,2,0.5,1.0,0.0,836.1052395233431,1672.2104790466863,0.0,0,0.44983368562859943
gold_oracle,degraded_5x_timeout,2,16,Single-Tool,5,1,2,1.0,1.0,1.0,1303.7295823440177,2607.4591646880353,0.0,0,0.921776225059359
gold_oracle,degraded_5x_timeout,2,17,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,593.6388110232061,1187.2776220464123,0.0,0,0.6310483380052743
gold_oracle,degraded_5x_timeout,2,18,Single-Tool,7,2,2,1.0,1.0,1.0,958.7467808654144,1917.4935617308288,0.5,1,0.44247519314807515
gold_oracle,degraded_5x_timeout,2,19,Single-Tool,5,5,2,0.4,1.0,0.0,988.0103299246396,1976.0206598492791,0.0,0,0.34071938020452164
gold_oracle,degraded_5x_timeout,2,20,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,3529.150685066487,7058.301370132974,0.5,1,-0.04508237443732255
gold_oracle,degraded_5x_timeout,2,21,Single-Tool,3,1,2,1.0,1.0,1.0,2888.934576772591,5777.869153545182,0.0,0,0.8266639253936445
gold_oracle,degraded_5x_timeout,2,22,Single-Tool,4,3,2,0.6666666666666666,1.0,0.0,1078.3602095180395,2156.720419036079,0.0,0,0.6019650540955843
gold_oracle,degraded_5x_timeout,2,23,Single-Tool,4,1,2,1.0,1.0,1.0,1606.4078397696874,3212.8156795393747,0.0,0,0.9036155296138187
gold_oracle,degraded_5x_timeout,2,24,Single-Tool,6,2,2,1.0,1.0,1.0,2471.80568636959,4943.61137273918,0.0,0,0.8516916588178246
gold_oracle,degraded_5x_timeout,2,25,Single-Tool,7,5,2,0.4,1.0,0.0,572.4590024764843,1144.9180049529687,0.0,0,0.365652459851411
gold_oracle,degraded_5x_timeout,2,26,Single-Tool,3,3,2,0.6666666666666666,1.0,0.0,800.215841907703,1600.431683815406,0.0,0,0.6186537161522044
